Sample	seq_name	length	PI	MW	Hydro
CP001157.1_2881104_2883233_-	CP001157.1_2881104_2883233_-	709.0	5.94	80631.25	-245.0
CP001157.1_3358514_3360637_-	CP001157.1_3358514_3360637_-	707.0	6.27	79105.78	-170.6
CP001157.1_1586433_1588550_-	CP001157.1_1586433_1588550_-	705.0	5.08	75233.92	-114.8
CP001157.1_883875_885989_-	CP001157.1_883875_885989_-	704.0	4.81	80107.43	-417.1
CP001157.1_1718962_1721073_+	CP001157.1_1718962_1721073_+	703.0	5.51	75738.68	-14.2
CP001157.1_264847_266955_-	CP001157.1_264847_266955_-	702.0	8.64	78902.14	-183.3
CP001157.1_4315235_4317343_-	CP001157.1_4315235_4317343_-	702.0	5.12	75699.38	-63.9
CP001157.1_2265336_2267441_+	CP001157.1_2265336_2267441_+	701.0	5.69	73557.04	147.2
CP001157.1_4591388_4593487_-	CP001157.1_4591388_4593487_-	699.0	4.97	75789.05	-99.0
CP001157.1_4135700_4137796_-	CP001157.1_4135700_4137796_-	698.0	8.77	74395.46	580.2
CP001157.1_5342057_5344153_-	CP001157.1_5342057_5344153_-	698.0	5.42	77855.86	-181.2
CP001157.1_2426820_2428913_+	CP001157.1_2426820_2428913_+	697.0	4.77	74945.27	-84.8
CP001157.1_5259070_5261157_-	CP001157.1_5259070_5261157_-	695.0	6.62	74891.89	-37.4
CP001157.1_3590446_3592527_+	CP001157.1_3590446_3592527_+	693.0	5.55	77795.11	-338.1
CP001157.1_4145609_4147684_+	CP001157.1_4145609_4147684_+	691.0	5.87	74374.46	-39.7
CP001157.1_2870959_2873034_-	CP001157.1_2870959_2873034_-	691.0	5.66	75102.77	226.8
CP001157.1_3825133_3827208_+	CP001157.1_3825133_3827208_+	691.0	6.45	77904.67	-101.5
CP001157.1_4783709_4785781_+	CP001157.1_4783709_4785781_+	690.0	5.36	76987.43	-382.5
CP001157.1_4973310_4975379_+	CP001157.1_4973310_4975379_+	689.0	5.7	74737.43	175.3
CP001157.1_2722432_2724495_-	CP001157.1_2722432_2724495_-	687.0	5.65	77743.17	-287.8
CP001157.1_603384_605432_+	CP001157.1_603384_605432_+	682.0	4.95	75070.35	-182.5
CP001157.1_3367795_3369843_+	CP001157.1_3367795_3369843_+	682.0	4.97	76774.15	-244.8
CP001157.1_1355097_1357145_+	CP001157.1_1355097_1357145_+	682.0	4.97	75377.92	-394.3
CP001157.1_109811_111856_-	CP001157.1_109811_111856_-	681.0	5.13	75671.26	-172.4
CP001157.1_1922167_1924212_-	CP001157.1_1922167_1924212_-	681.0	5.28	75900.39	-161.7
CP001157.1_2277147_2279183_+	CP001157.1_2277147_2279183_+	678.0	5.51	75248.44	-312.6
CP001157.1_1970702_1972735_+	CP001157.1_1970702_1972735_+	677.0	4.83	72666.32	-95.7
CP001157.1_2442566_2444599_+	CP001157.1_2442566_2444599_+	677.0	6.53	75736.05	-238.7
CP001157.1_226813_228846_+	CP001157.1_226813_228846_+	677.0	5.73	72937.29	-114.2
CP001157.1_423359_425382_-	CP001157.1_423359_425382_-	674.0	6.49	71885.02	72.2
CP001157.1_5271691_5273712_-	CP001157.1_5271691_5273712_-	673.0	5.21	76126.55	-293.8
CP001157.1_1303969_1305984_-	CP001157.1_1303969_1305984_-	671.0	7.13	75043.18	-131.5
CP001157.1_4853491_4855500_+	CP001157.1_4853491_4855500_+	669.0	6.12	76122.94	-239.0
CP001157.1_1997646_1999655_+	CP001157.1_1997646_1999655_+	669.0	5.42	76038.52	-244.2
CP001157.1_5158418_5160424_+	CP001157.1_5158418_5160424_+	668.0	5.69	72936.96	-297.9
CP001157.1_2003956_2005962_-	CP001157.1_2003956_2005962_-	668.0	6.65	74807.76	-126.1
CP001157.1_5324279_5326285_+	CP001157.1_5324279_5326285_+	668.0	5.31	75912.52	-489.6
CP001157.1_3247329_3249332_-	CP001157.1_3247329_3249332_-	667.0	6.78	73112.54	-94.0
CP001157.1_2886656_2888659_-	CP001157.1_2886656_2888659_-	667.0	5.89	76410.32	-302.0
CP001157.1_1812985_1814985_-	CP001157.1_1812985_1814985_-	666.0	6.93	74089.38	-204.0
CP001157.1_3644864_3646864_-	CP001157.1_3644864_3646864_-	666.0	6.24	72968.16	-67.8
CP001157.1_535100_537097_+	CP001157.1_535100_537097_+	665.0	5.6	71865.15	-90.9
CP001157.1_1768978_1770975_+	CP001157.1_1768978_1770975_+	665.0	5.91	73861.04	-121.5
CP001157.1_2089277_2091271_+	CP001157.1_2089277_2091271_+	664.0	7.0	72883.54	-163.0
CP001157.1_3564371_3566365_+	CP001157.1_3564371_3566365_+	664.0	7.53	71700.04	-33.4
CP001157.1_470163_472154_+	CP001157.1_470163_472154_+	663.0	4.83	70438.47	-106.6
CP001157.1_2928228_2930216_+	CP001157.1_2928228_2930216_+	662.0	5.79	72816.71	-416.9
CP001157.1_3663354_3665339_-	CP001157.1_3663354_3665339_-	661.0	9.59	72961.14	-403.8
CP001157.1_4708265_4710244_+	CP001157.1_4708265_4710244_+	659.0	4.3	67915.82	-86.5
CP001157.1_1918812_1920791_-	CP001157.1_1918812_1920791_-	659.0	7.22	71364.49	-109.5
CP001157.1_2066888_2068867_-	CP001157.1_2066888_2068867_-	659.0	6.84	74157.14	-217.4
CP001157.1_743256_745235_-	CP001157.1_743256_745235_-	659.0	5.75	73567.91	-337.9
CP001157.1_5015271_5017241_-	CP001157.1_5015271_5017241_-	656.0	6.19	70724.62	-76.2
CP001157.1_4259912_4261882_-	CP001157.1_4259912_4261882_-	656.0	5.98	72596.23	-188.4
CP001157.1_2213082_2215052_+	CP001157.1_2213082_2215052_+	656.0	5.51	70393.51	-96.6
CP001157.1_2806765_2808735_-	CP001157.1_2806765_2808735_-	656.0	5.51	70393.51	-96.6
CP001157.1_2488381_2490345_-	CP001157.1_2488381_2490345_-	654.0	5.84	71942.2	-220.6
CP001157.1_5312129_5314087_-	CP001157.1_5312129_5314087_-	652.0	5.86	70757.74	-148.1
CP001157.1_2175487_2177439_-	CP001157.1_2175487_2177439_-	650.0	4.85	71090.09	-295.1
CP001157.1_2789406_2791358_-	CP001157.1_2789406_2791358_-	650.0	9.09	71743.91	-206.3
CP001157.1_3150753_3152699_-	CP001157.1_3150753_3152699_-	648.0	8.77	70746.5	446.2
CP001157.1_5068941_5070884_+	CP001157.1_5068941_5070884_+	647.0	5.93	71562.94	-82.9
CP001157.1_4196391_4198331_-	CP001157.1_4196391_4198331_-	646.0	5.98	70778.64	-170.6
CP001157.1_4309829_4311766_+	CP001157.1_4309829_4311766_+	645.0	6.39	71896.69	-166.7
CP001157.1_570423_572360_-	CP001157.1_570423_572360_-	645.0	6.19	71841.15	-111.3
CP001157.1_1089576_1091513_-	CP001157.1_1089576_1091513_-	645.0	5.46	68876.57	16.0
CP001157.1_4337462_4339396_-	CP001157.1_4337462_4339396_-	644.0	4.94	69429.69	-209.4
CP001157.1_4550282_4552204_+	CP001157.1_4550282_4552204_+	640.0	5.3	65060.99	129.0
CP001157.1_3387845_3389766_-	CP001157.1_3387845_3389766_-	640.0	5.13	70540.42	-324.3
CP001157.1_2034259_2036181_+	CP001157.1_2034259_2036181_+	640.0	5.77	73112.31	-275.6
CP001157.1_795297_797219_+	CP001157.1_795297_797219_+	640.0	9.21	71262.48	-187.5
CP001157.1_4756359_4758281_+	CP001157.1_4756359_4758281_+	640.0	5.68	73915.78	-331.4
CP001157.1_1389980_1391899_+	CP001157.1_1389980_1391899_+	639.0	5.38	70894.57	-196.3
CP001157.1_5076858_5078774_+	CP001157.1_5076858_5078774_+	638.0	6.05	69651.4	-72.0
CP001157.1_4768933_4770849_+	CP001157.1_4768933_4770849_+	638.0	7.26	71002.43	-291.0
CP001157.1_4327033_4328946_-	CP001157.1_4327033_4328946_-	637.0	5.46	69401.58	-102.3
CP001157.1_757679_759589_+	CP001157.1_757679_759589_+	636.0	6.25	69972.87	-99.5
CP001157.1_668637_670547_+	CP001157.1_668637_670547_+	636.0	5.36	70983.43	-157.0
CP001157.1_1906850_1908757_+	CP001157.1_1906850_1908757_+	635.0	5.19	72148.7	-260.2
CP001157.1_662323_664230_-	CP001157.1_662323_664230_-	635.0	7.78	66715.74	265.8
CP001157.1_4826071_4827972_-	CP001157.1_4826071_4827972_-	633.0	5.78	70536.05	-243.6
CP001157.1_1261845_1263746_+	CP001157.1_1261845_1263746_+	633.0	5.7	69598.17	-101.2
CP001157.1_745263_747164_-	CP001157.1_745263_747164_-	633.0	5.79	68504.61	-45.6
CP001157.1_2048876_2050777_-	CP001157.1_2048876_2050777_-	633.0	5.79	68464.55	-42.5
CP001157.1_425393_427291_-	CP001157.1_425393_427291_-	632.0	5.49	67385.96	95.1
CP001157.1_3854554_3856452_-	CP001157.1_3854554_3856452_-	632.0	5.32	70624.98	-113.9
CP001157.1_2451524_2453422_+	CP001157.1_2451524_2453422_+	632.0	7.12	68545.79	421.4
CP001157.1_530378_532276_-	CP001157.1_530378_532276_-	632.0	5.96	69075.84	-157.8
CP001157.1_3718384_3720279_+	CP001157.1_3718384_3720279_+	631.0	6.19	69298.66	-214.0
CP001157.1_5338707_5340602_-	CP001157.1_5338707_5340602_-	631.0	6.82	69200.53	-193.3
CP001157.1_4392575_4394467_-	CP001157.1_4392575_4394467_-	630.0	5.87	69364.95	-183.6
CP001157.1_10450_12342_-	CP001157.1_10450_12342_-	630.0	5.37	69214.9	-69.3
CP001157.1_1010816_1012705_-	CP001157.1_1010816_1012705_-	629.0	6.45	69029.77	-119.1
CP001157.1_508415_510304_-	CP001157.1_508415_510304_-	629.0	6.27	70058.61	-266.2
CP001157.1_4201969_4203855_-	CP001157.1_4201969_4203855_-	628.0	7.8	68480.11	-132.8
CP001157.1_4510561_4512447_-	CP001157.1_4510561_4512447_-	628.0	5.66	69646.06	-197.4
CP001157.1_3527727_3529610_-	CP001157.1_3527727_3529610_-	627.0	6.12	69049.5	-118.7
CP001157.1_2346144_2348026_-	CP001157.1_2346144_2348026_-	627.0	5.4	68757.33	-97.2
CP001157.1_2517602_2519482_-	CP001157.1_2517602_2519482_-	626.0	5.23	68230.35	-81.6
CP001157.1_2365188_2367062_+	CP001157.1_2365188_2367062_+	624.0	4.7	69291.67	-249.2
CP001157.1_27787_29661_+	CP001157.1_27787_29661_+	624.0	6.02	68724.51	-266.1
CP001157.1_5104173_5106044_+	CP001157.1_5104173_5106044_+	623.0	11.23	64347.45	573.3
CP001157.1_4095688_4097556_-	CP001157.1_4095688_4097556_-	622.0	7.83	67303.0	91.1
CP001157.1_1776857_1778725_+	CP001157.1_1776857_1778725_+	622.0	9.03	70571.43	395.5
CP001157.1_4087072_4088937_-	CP001157.1_4087072_4088937_-	621.0	5.02	66247.52	-22.4
CP001157.1_4123650_4125512_+	CP001157.1_4123650_4125512_+	620.0	5.98	70163.13	-262.4
CP001157.1_1387935_1389795_-	CP001157.1_1387935_1389795_-	620.0	9.27	71078.94	-267.3
CP001157.1_3041749_3043611_-	CP001157.1_3041749_3043611_-	620.0	5.16	67526.0	-20.2
CP001157.1_4770914_4772776_+	CP001157.1_4770914_4772776_+	620.0	4.83	69785.86	-332.4
CP001157.1_710091_711950_+	CP001157.1_710091_711950_+	619.0	6.24	67852.93	-180.8
CP001157.1_4242561_4244420_-	CP001157.1_4242561_4244420_-	619.0	5.36	67764.71	-21.4
CP001157.1_3061756_3063606_+	CP001157.1_3061756_3063606_+	616.0	9.34	70484.39	-227.4
CP001157.1_349231_351081_-	CP001157.1_349231_351081_-	616.0	7.54	68956.04	-160.4
CP001157.1_784016_785866_+	CP001157.1_784016_785866_+	616.0	5.89	67898.13	-60.5
CP001157.1_4023982_4025829_-	CP001157.1_4023982_4025829_-	615.0	6.49	68174.0	-163.1
CP001157.1_2781219_2783066_+	CP001157.1_2781219_2783066_+	615.0	6.12	65864.8	-227.3
CP001157.1_4822997_4824844_-	CP001157.1_4822997_4824844_-	615.0	8.42	66087.23	404.9
CP001157.1_1623511_1625355_+	CP001157.1_1623511_1625355_+	614.0	5.59	65502.77	7.4
CP001157.1_2933605_2935445_+	CP001157.1_2933605_2935445_+	613.0	5.7	66695.23	-94.9
CP001157.1_3097809_3099650_+	CP001157.1_3097809_3099650_+	613.0	9.34	67073.18	95.9
CP001157.1_308264_310102_-	CP001157.1_308264_310102_-	612.0	5.46	65233.3	-44.4
CP001157.1_3970958_3972790_-	CP001157.1_3970958_3972790_-	610.0	4.89	67789.42	-81.3
CP001157.1_3001830_3003662_-	CP001157.1_3001830_3003662_-	610.0	5.91	66418.87	-95.2
CP001157.1_556295_558124_-	CP001157.1_556295_558124_-	609.0	7.04	66358.58	65.0
CP001157.1_1538026_1539852_+	CP001157.1_1538026_1539852_+	608.0	5.89	65003.41	-23.6
CP001157.1_4157228_4159054_-	CP001157.1_4157228_4159054_-	608.0	5.09	65890.8	-104.4
CP001157.1_2801275_2803101_-	CP001157.1_2801275_2803101_-	608.0	6.12	65348.79	-49.3
CP001157.1_1275533_1277356_-	CP001157.1_1275533_1277356_-	607.0	7.5	66486.83	-165.9
CP001157.1_4653485_4655305_-	CP001157.1_4653485_4655305_-	606.0	5.32	67003.38	-189.2
CP001157.1_4763657_4765474_+	CP001157.1_4763657_4765474_+	605.0	9.21	64090.27	330.3
CP001157.1_2095267_2097081_+	CP001157.1_2095267_2097081_+	604.0	5.38	63273.45	27.7
CP001157.1_1654905_1656719_+	CP001157.1_1654905_1656719_+	604.0	5.38	63245.4	25.3
CP001157.1_4525616_4527424_-	CP001157.1_4525616_4527424_-	602.0	8.19	66473.96	76.5
CP001157.1_1627175_1628983_+	CP001157.1_1627175_1628983_+	602.0	6.03	65798.65	-176.1
CP001157.1_4356428_4358236_+	CP001157.1_4356428_4358236_+	602.0	8.76	68195.51	-361.5
CP001157.1_1901867_1903675_+	CP001157.1_1901867_1903675_+	602.0	8.54	66744.82	39.4
CP001157.1_4663577_4665382_-	CP001157.1_4663577_4665382_-	601.0	5.8	65296.78	-42.7
CP001157.1_170265_172070_-	CP001157.1_170265_172070_-	601.0	6.96	68421.42	-298.3
CP001157.1_2532486_2534288_+	CP001157.1_2532486_2534288_+	600.0	6.77	66037.85	-180.2
CP001157.1_201237_203036_+	CP001157.1_201237_203036_+	599.0	5.5	65219.95	-36.0
CP001157.1_3063645_3065444_+	CP001157.1_3063645_3065444_+	599.0	6.35	69608.47	-394.3
CP001157.1_1335800_1337599_+	CP001157.1_1335800_1337599_+	599.0	5.72	66180.26	-53.2
CP001157.1_2490443_2492242_-	CP001157.1_2490443_2492242_-	599.0	5.61	67684.44	-204.3
CP001157.1_4605050_4606846_+	CP001157.1_4605050_4606846_+	598.0	5.65	66044.32	-123.8
CP001157.1_804331_806127_+	CP001157.1_804331_806127_+	598.0	5.66	65432.94	-81.7
CP001157.1_332790_334582_-	CP001157.1_332790_334582_-	597.0	9.53	65395.13	-404.6
CP001157.1_453797_455581_-	CP001157.1_453797_455581_-	594.0	7.88	65526.17	-123.3
CP001157.1_2931822_2933603_+	CP001157.1_2931822_2933603_+	593.0	6.1	68234.1	-203.5
CP001157.1_1790768_1792546_+	CP001157.1_1790768_1792546_+	592.0	10.16	65061.35	-17.2
CP001157.1_5254124_5255902_+	CP001157.1_5254124_5255902_+	592.0	6.39	66462.42	-122.5
CP001157.1_90711_92486_+	CP001157.1_90711_92486_+	591.0	6.61	64699.92	-187.2
CP001157.1_3732343_3734118_-	CP001157.1_3732343_3734118_-	591.0	5.5	66028.66	-134.8
CP001157.1_2728190_2729965_-	CP001157.1_2728190_2729965_-	591.0	7.34	65333.73	-62.4
CP001157.1_1176900_1178675_+	CP001157.1_1176900_1178675_+	591.0	8.35	60604.22	322.0
CP001157.1_2525672_2527447_-	CP001157.1_2525672_2527447_-	591.0	5.28	63720.45	-7.0
CP001157.1_1726312_1728084_+	CP001157.1_1726312_1728084_+	590.0	6.27	64447.26	-169.6
CP001157.1_3082055_3083827_-	CP001157.1_3082055_3083827_-	590.0	6.02	63322.77	-94.2
CP001157.1_419164_420933_+	CP001157.1_419164_420933_+	589.0	6.59	66853.13	-118.7
CP001157.1_3437309_3439078_-	CP001157.1_3437309_3439078_-	589.0	7.22	65089.24	-224.5
CP001157.1_3567105_3568874_+	CP001157.1_3567105_3568874_+	589.0	6.13	65897.08	-148.5
CP001157.1_2011967_2013736_+	CP001157.1_2011967_2013736_+	589.0	7.32	63203.65	-114.7
CP001157.1_880821_882587_-	CP001157.1_880821_882587_-	588.0	6.2	65347.05	-57.9
CP001157.1_1848053_1849816_+	CP001157.1_1848053_1849816_+	587.0	5.38	63872.01	-103.9
CP001157.1_1142915_1144678_+	CP001157.1_1142915_1144678_+	587.0	4.95	64196.4	-31.5
CP001157.1_4475769_4477529_-	CP001157.1_4475769_4477529_-	586.0	8.23	63394.15	181.9
CP001157.1_1113129_1114889_-	CP001157.1_1113129_1114889_-	586.0	6.11	66178.24	-221.9
CP001157.1_3804175_3805932_+	CP001157.1_3804175_3805932_+	585.0	6.3	66838.76	-257.2
CP001157.1_1402181_1403938_+	CP001157.1_1402181_1403938_+	585.0	5.64	63465.4	-40.6
CP001157.1_2506215_2507972_+	CP001157.1_2506215_2507972_+	585.0	8.48	64681.02	-153.2
CP001157.1_1796245_1798002_-	CP001157.1_1796245_1798002_-	585.0	6.03	65459.37	-67.3
CP001157.1_61276_63033_-	CP001157.1_61276_63033_-	585.0	8.4	63564.91	-96.9
CP001157.1_4535043_4536797_-	CP001157.1_4535043_4536797_-	584.0	6.72	66224.68	-195.9
CP001157.1_2014873_2016627_+	CP001157.1_2014873_2016627_+	584.0	8.73	62843.49	-99.5
CP001157.1_4567622_4569370_+	CP001157.1_4567622_4569370_+	582.0	7.61	61691.95	417.9
CP001157.1_2431447_2433195_+	CP001157.1_2431447_2433195_+	582.0	5.22	62631.4	-82.4
CP001157.1_2734439_2736184_-	CP001157.1_2734439_2736184_-	581.0	5.4	61529.41	-93.5
CP001157.1_2024236_2025981_+	CP001157.1_2024236_2025981_+	581.0	8.83	62613.59	-79.1
CP001157.1_5304434_5306179_-	CP001157.1_5304434_5306179_-	581.0	5.73	61989.09	-184.7
CP001157.1_5122546_5124291_-	CP001157.1_5122546_5124291_-	581.0	6.19	64484.16	-167.4
CP001157.1_1109190_1110935_-	CP001157.1_1109190_1110935_-	581.0	7.61	64446.29	62.7
CP001157.1_1603822_1605564_+	CP001157.1_1603822_1605564_+	580.0	9.33	62956.27	108.5
CP001157.1_4183258_4184997_+	CP001157.1_4183258_4184997_+	579.0	4.85	65046.32	-259.2
CP001157.1_3568877_3570616_+	CP001157.1_3568877_3570616_+	579.0	6.38	64056.7	-175.0
CP001157.1_4982286_4984022_-	CP001157.1_4982286_4984022_-	578.0	5.74	61709.84	-19.5
CP001157.1_5289246_5290982_-	CP001157.1_5289246_5290982_-	578.0	6.0	62734.79	-1.7
CP001157.1_3269406_3271139_-	CP001157.1_3269406_3271139_-	577.0	6.1	63487.82	-203.1
CP001157.1_4635708_4637441_-	CP001157.1_4635708_4637441_-	577.0	4.98	61907.0	-153.7
CP001157.1_235416_237146_-	CP001157.1_235416_237146_-	576.0	5.28	64096.98	-254.4
CP001157.1_2417736_2419466_-	CP001157.1_2417736_2419466_-	576.0	6.05	62694.97	-173.8
CP001157.1_788960_790690_-	CP001157.1_788960_790690_-	576.0	5.5	65811.34	-389.8
CP001157.1_2877718_2879445_-	CP001157.1_2877718_2879445_-	575.0	5.46	61481.54	-55.4
CP001157.1_2875849_2877576_-	CP001157.1_2875849_2877576_-	575.0	5.17	61235.2	-43.3
CP001157.1_3507714_3509441_-	CP001157.1_3507714_3509441_-	575.0	5.61	64169.9	-43.0
CP001157.1_4832966_4834689_-	CP001157.1_4832966_4834689_-	574.0	5.82	61470.9	53.2
CP001157.1_1151477_1153198_-	CP001157.1_1151477_1153198_-	573.0	6.68	62932.62	76.1
CP001157.1_3133129_3134847_+	CP001157.1_3133129_3134847_+	572.0	7.41	60591.1	-51.5
CP001157.1_875033_876748_+	CP001157.1_875033_876748_+	571.0	6.43	62683.53	-128.6
CP001157.1_1681142_1682857_-	CP001157.1_1681142_1682857_-	571.0	5.32	62616.95	-155.0
CP001157.1_3554136_3555851_-	CP001157.1_3554136_3555851_-	571.0	7.64	62206.31	181.0
CP001157.1_14340_16055_+	CP001157.1_14340_16055_+	571.0	7.04	61747.2	-118.7
CP001157.1_3734613_3736328_+	CP001157.1_3734613_3736328_+	571.0	5.37	63160.09	-114.8
CP001157.1_2340183_2341895_+	CP001157.1_2340183_2341895_+	570.0	6.53	63340.63	18.4
CP001157.1_2282269_2283981_-	CP001157.1_2282269_2283981_-	570.0	6.59	62477.78	-99.8
CP001157.1_3992960_3994669_-	CP001157.1_3992960_3994669_-	569.0	5.84	62180.48	1.0
CP001157.1_3006037_3007743_-	CP001157.1_3006037_3007743_-	568.0	5.26	61893.76	-12.7
CP001157.1_1723978_1725684_+	CP001157.1_1723978_1725684_+	568.0	5.61	60499.19	29.6
CP001157.1_166855_168561_-	CP001157.1_166855_168561_-	568.0	8.33	61661.17	151.8
CP001157.1_4383677_4385380_+	CP001157.1_4383677_4385380_+	567.0	5.49	62304.25	-11.4
CP001157.1_3876591_3878293_+	CP001157.1_3876591_3878293_+	567.0	8.87	62421.89	146.6
CP001157.1_3122954_3124657_-	CP001157.1_3122954_3124657_-	567.0	6.9	61799.43	-7.2
CP001157.1_2433428_2435131_+	CP001157.1_2433428_2435131_+	567.0	9.15	61373.57	-110.9
CP001157.1_2847265_2848968_+	CP001157.1_2847265_2848968_+	567.0	4.06	58014.0	-97.6
CP001157.1_325057_326760_-	CP001157.1_325057_326760_-	567.0	7.18	60618.85	-79.1
CP001157.1_3696344_3698044_-	CP001157.1_3696344_3698044_-	566.0	5.79	63424.87	-149.1
CP001157.1_5256025_5257725_+	CP001157.1_5256025_5257725_+	566.0	4.9	60317.22	-9.1
CP001157.1_4283900_4285600_-	CP001157.1_4283900_4285600_-	566.0	7.23	62267.94	-59.1
CP001157.1_1161999_1163699_-	CP001157.1_1161999_1163699_-	566.0	5.86	62620.67	-143.9
CP001157.1_938920_940620_-	CP001157.1_938920_940620_-	566.0	5.86	60532.06	-21.1
CP001157.1_780344_782041_+	CP001157.1_780344_782041_+	565.0	6.13	63433.24	-259.0
CP001157.1_2744487_2746184_+	CP001157.1_2744487_2746184_+	565.0	4.79	59073.42	-164.4
CP001157.1_5232827_5234524_+	CP001157.1_5232827_5234524_+	565.0	5.36	62948.46	-246.2
CP001157.1_2131051_2132745_+	CP001157.1_2131051_2132745_+	564.0	8.32	59593.17	582.4
CP001157.1_994304_995998_-	CP001157.1_994304_995998_-	564.0	5.93	59659.42	421.9
CP001157.1_3185921_3187615_-	CP001157.1_3185921_3187615_-	564.0	6.43	63059.96	-155.3
CP001157.1_1280791_1282485_+	CP001157.1_1280791_1282485_+	564.0	9.34	60847.89	-83.8
CP001157.1_840717_842411_+	CP001157.1_840717_842411_+	564.0	5.96	63193.36	-136.4
CP001157.1_2864794_2866485_-	CP001157.1_2864794_2866485_-	563.0	6.13	61848.88	-71.5
CP001157.1_1315260_1316951_+	CP001157.1_1315260_1316951_+	563.0	10.04	64510.56	-294.2
CP001157.1_2436314_2438002_-	CP001157.1_2436314_2438002_-	562.0	8.54	61281.05	-88.1
CP001157.1_4345692_4347380_+	CP001157.1_4345692_4347380_+	562.0	7.83	58909.91	514.8
CP001157.1_4367732_4369417_-	CP001157.1_4367732_4369417_-	561.0	6.02	58621.26	523.6
CP001157.1_4802014_4803699_-	CP001157.1_4802014_4803699_-	561.0	10.15	61305.04	390.0
CP001157.1_337991_339673_-	CP001157.1_337991_339673_-	560.0	10.5	62866.55	-267.6
CP001157.1_1562219_1563898_+	CP001157.1_1562219_1563898_+	559.0	4.88	61823.87	-189.0
CP001157.1_2673383_2675062_-	CP001157.1_2673383_2675062_-	559.0	6.71	61464.83	-138.1
CP001157.1_4929683_4931362_+	CP001157.1_4929683_4931362_+	559.0	6.07	60169.38	-64.2
CP001157.1_2336728_2338407_-	CP001157.1_2336728_2338407_-	559.0	6.5	62670.55	-158.7
CP001157.1_4258195_4259871_-	CP001157.1_4258195_4259871_-	558.0	9.78	60319.26	308.1
CP001157.1_1509842_1511518_+	CP001157.1_1509842_1511518_+	558.0	8.7	60765.1	-87.9
CP001157.1_5362371_5364044_-	CP001157.1_5362371_5364044_-	557.0	5.46	61851.89	-35.1
CP001157.1_4340284_4341957_+	CP001157.1_4340284_4341957_+	557.0	5.16	61091.78	-198.2
CP001157.1_4066194_4067867_+	CP001157.1_4066194_4067867_+	557.0	5.58	61760.97	-143.7
CP001157.1_4919236_4920906_-	CP001157.1_4919236_4920906_-	556.0	5.68	60857.87	143.5
CP001157.1_2979738_2981405_-	CP001157.1_2979738_2981405_-	555.0	6.25	61885.57	-234.3
CP001157.1_2353884_2355551_+	CP001157.1_2353884_2355551_+	555.0	5.93	62945.04	-303.4
CP001157.1_1749707_1751371_+	CP001157.1_1749707_1751371_+	554.0	6.38	61905.29	-124.8
CP001157.1_4130882_4132546_-	CP001157.1_4130882_4132546_-	554.0	5.45	61369.46	-199.2
CP001157.1_1646055_1647719_+	CP001157.1_1646055_1647719_+	554.0	7.0	62043.64	-125.5
CP001157.1_4308035_4309699_+	CP001157.1_4308035_4309699_+	554.0	6.45	61864.18	-125.9
CP001157.1_5198816_5200477_-	CP001157.1_5198816_5200477_-	553.0	4.1	57664.38	-174.8
CP001157.1_2499734_2501395_+	CP001157.1_2499734_2501395_+	553.0	9.52	58975.85	350.2
CP001157.1_2748127_2749788_-	CP001157.1_2748127_2749788_-	553.0	6.68	61078.71	145.4
CP001157.1_4965547_4967208_+	CP001157.1_4965547_4967208_+	553.0	6.62	61968.68	-134.2
CP001157.1_1184193_1185854_-	CP001157.1_1184193_1185854_-	553.0	5.84	59906.23	-165.9
CP001157.1_2386118_2387776_+	CP001157.1_2386118_2387776_+	552.0	6.91	62814.22	-100.0
CP001157.1_2828219_2829877_+	CP001157.1_2828219_2829877_+	552.0	5.78	62321.76	-145.9
CP001157.1_1595383_1597035_+	CP001157.1_1595383_1597035_+	550.0	5.88	60230.25	-23.2
CP001157.1_4588050_4589702_-	CP001157.1_4588050_4589702_-	550.0	7.1	57069.95	-35.5
CP001157.1_3832485_3834137_+	CP001157.1_3832485_3834137_+	550.0	5.86	60668.39	-169.7
CP001157.1_2765235_2766887_+	CP001157.1_2765235_2766887_+	550.0	7.28	59472.72	381.3
CP001157.1_5065723_5067372_-	CP001157.1_5065723_5067372_-	549.0	6.53	58706.23	-34.8
CP001157.1_1722257_1723903_+	CP001157.1_1722257_1723903_+	548.0	6.08	61445.28	-99.8
CP001157.1_5102396_5104041_+	CP001157.1_5102396_5104041_+	548.0	9.34	59804.09	-21.8
CP001157.1_3457274_3458920_-	CP001157.1_3457274_3458920_-	548.0	5.45	58768.05	-268.8
CP001157.1_1536352_1537994_+	CP001157.1_1536352_1537994_+	547.0	4.74	60919.86	-85.0
