Sample	seq_name	length	PI	MW	Hydro
NZ_ASHR01000014.1_59693_60151_+	NZ_ASHR01000014.1_59693_60151_+	152.0	4.67	15335.54	74.0
NZ_ASHR01000014.1_245907_246362_+	NZ_ASHR01000014.1_245907_246362_+	151.0	4.05	16147.07	15.8
NZ_ASHR01000014.1_159786_160238_+	NZ_ASHR01000014.1_159786_160238_+	150.0	4.63	16734.74	-42.9
NZ_ASHR01000014.1_217882_218328_+	NZ_ASHR01000014.1_217882_218328_+	148.0	8.9	16380.64	-83.5
NZ_ASHR01000014.1_28407_28850_+	NZ_ASHR01000014.1_28407_28850_+	147.0	3.96	16912.58	-76.1
NZ_ASHR01000014.1_84257_84700_+	NZ_ASHR01000014.1_84257_84700_+	147.0	7.88	16322.46	-63.6
NZ_ASHR01000014.1_130232_130669_-	NZ_ASHR01000014.1_130232_130669_-	145.0	6.59	16125.97	80.4
NZ_ASHR01000014.1_544_975_+	NZ_ASHR01000014.1_544_975_+	143.0	9.17	15016.48	-17.3
NZ_ASHR01000014.1_140064_140489_+	NZ_ASHR01000014.1_140064_140489_+	141.0	4.76	14908.96	21.8
NZ_ASHR01000014.1_205053_205475_-	NZ_ASHR01000014.1_205053_205475_-	140.0	6.06	16180.2	-87.7
NZ_ASHR01000014.1_113574_113993_-	NZ_ASHR01000014.1_113574_113993_-	139.0	5.08	14432.36	7.8
NZ_ASHR01000014.1_37799_38215_-	NZ_ASHR01000014.1_37799_38215_-	138.0	4.91	14666.67	-5.6
NZ_ASHR01000014.1_70253_70666_-	NZ_ASHR01000014.1_70253_70666_-	137.0	4.94	15224.41	-19.7
NZ_ASHR01000014.1_285495_285899_-	NZ_ASHR01000014.1_285495_285899_-	134.0	12.13	13984.94	157.3
NZ_ASHR01000014.1_143493_143891_+	NZ_ASHR01000014.1_143493_143891_+	132.0	6.41	13731.74	35.8
NZ_ASHR01000014.1_300886_301284_+	NZ_ASHR01000014.1_300886_301284_+	132.0	8.68	13570.16	137.3
NZ_ASHR01000014.1_263302_263700_+	NZ_ASHR01000014.1_263302_263700_+	132.0	5.27	13593.02	124.7
NZ_ASHR01000014.1_280552_280947_+	NZ_ASHR01000014.1_280552_280947_+	131.0	7.56	14295.64	7.6
NZ_ASHR01000014.1_256309_256701_-	NZ_ASHR01000014.1_256309_256701_-	130.0	5.04	14502.42	-8.2
NZ_ASHR01000014.1_257962_258354_-	NZ_ASHR01000014.1_257962_258354_-	130.0	6.77	14318.29	-15.8
NZ_ASHR01000014.1_15100_15489_+	NZ_ASHR01000014.1_15100_15489_+	129.0	4.39	13304.05	10.7
NZ_ASHR01000014.1_96106_96489_+	NZ_ASHR01000014.1_96106_96489_+	127.0	5.77	13856.94	5.3
NZ_ASHR01000014.1_18509_18886_-	NZ_ASHR01000014.1_18509_18886_-	125.0	5.14	13674.47	-28.8
NZ_ASHR01000014.1_193874_194248_+	NZ_ASHR01000014.1_193874_194248_+	124.0	10.35	12931.52	107.8
NZ_ASHR01000014.1_301311_301685_+	NZ_ASHR01000014.1_301311_301685_+	124.0	11.61	13472.6	41.1
NZ_ASHR01000014.1_198826_199194_+	NZ_ASHR01000014.1_198826_199194_+	122.0	5.27	13733.26	-97.7
NZ_ASHR01000014.1_52352_52720_-	NZ_ASHR01000014.1_52352_52720_-	122.0	4.43	12077.73	-94.5
NZ_ASHR01000014.1_129780_130145_-	NZ_ASHR01000014.1_129780_130145_-	121.0	6.97	13162.61	94.7
NZ_ASHR01000014.1_83000_83356_+	NZ_ASHR01000014.1_83000_83356_+	118.0	7.03	13290.04	-65.7
NZ_ASHR01000014.1_77173_77517_+	NZ_ASHR01000014.1_77173_77517_+	114.0	8.61	11397.11	41.2
NZ_ASHR01000014.1_141924_142259_+	NZ_ASHR01000014.1_141924_142259_+	111.0	9.36	11227.31	101.5
NZ_ASHR01000014.1_87120_87440_-	NZ_ASHR01000014.1_87120_87440_-	106.0	9.37	12248.86	-80.9
NZ_ASHR01000014.1_87902_88213_-	NZ_ASHR01000014.1_87902_88213_-	103.0	6.96	11316.91	-22.1
NZ_ASHR01000014.1_65332_65637_+	NZ_ASHR01000014.1_65332_65637_+	101.0	6.96	9398.87	91.6
NZ_ASHR01000014.1_308136_308426_-	NZ_ASHR01000014.1_308136_308426_-	97.0	4.18	10897.74	-81.7
NZ_ASHR01000014.1_291871_292140_-	NZ_ASHR01000014.1_291871_292140_-	89.0	6.36	9596.17	40.8
NZ_ASHR01000014.1_257689_257955_+	NZ_ASHR01000014.1_257689_257955_+	88.0	4.75	9311.36	-28.1
NZ_ASHR01000014.1_303026_303286_-	NZ_ASHR01000014.1_303026_303286_-	86.0	6.29	8969.19	13.9
NZ_ASHR01000014.1_259110_259358_-	NZ_ASHR01000014.1_259110_259358_-	82.0	4.91	9155.43	-8.2
NZ_ASHR01000014.1_262915_263163_-	NZ_ASHR01000014.1_262915_263163_-	82.0	5.05	9001.19	-31.9
NZ_ASHR01000014.1_64931_65176_+	NZ_ASHR01000014.1_64931_65176_+	81.0	5.69	7692.76	44.6
NZ_ASHR01000014.1_266552_266779_-	NZ_ASHR01000014.1_266552_266779_-	75.0	10.96	8307.62	-26.5
NZ_ASHR01000014.1_205520_205744_+	NZ_ASHR01000014.1_205520_205744_+	74.0	7.45	8154.17	-46.4
NZ_ASHR01000014.1_88763_88984_-	NZ_ASHR01000014.1_88763_88984_-	73.0	9.82	8327.4	-29.6
NZ_ASHR01000014.1_83414_83629_-	NZ_ASHR01000014.1_83414_83629_-	71.0	9.5	7270.42	3.7
NZ_ASHR01000014.1_88252_88461_-	NZ_ASHR01000014.1_88252_88461_-	69.0	9.55	7732.77	-17.6
NZ_ASHR01000014.1_105331_105534_-	NZ_ASHR01000014.1_105331_105534_-	67.0	10.75	7380.44	-33.6
NZ_ASHR01000014.1_87486_87677_-	NZ_ASHR01000014.1_87486_87677_-	63.0	5.49	6824.93	29.3
NZ_ASHR01000014.1_64693_64866_+	NZ_ASHR01000014.1_64693_64866_+	57.0	5.13	6245.34	32.6
NZ_ASHR01000014.1_164610_164783_-	NZ_ASHR01000014.1_164610_164783_-	57.0	4.97	6449.16	-50.4
NZ_ASHR01000014.1_64472_64600_+	NZ_ASHR01000014.1_64472_64600_+	42.0	5.61	4564.09	-15.4
NZ_ASHR01000014.1_221487_221615_+	NZ_ASHR01000014.1_221487_221615_+	42.0	11.1	4626.66	39.6
NZ_ASHR01000014.1_83839_83949_+	NZ_ASHR01000014.1_83839_83949_+	36.0	11.9	3929.46	-8.8
NZ_ASHR01000014.1_15686_15763_+	NZ_ASHR01000014.1_15686_15763_+	25.0	12.81	2843.5	-2.7
NZ_ASHR01000014.1_219541_219615_+	NZ_ASHR01000014.1_219541_219615_+	24.0	12.28	2615.93	-20.0
NZ_ASHR01000014.1_38491_42405_-	NZ_ASHR01000014.1_38491_42405_-	1304.0	4.02	133029.28	129.2
NZ_ASHR01000014.1_236715_240275_+	NZ_ASHR01000014.1_236715_240275_+	1186.0	5.24	129327.95	-206.8
NZ_ASHR01000014.1_175853_178780_+	NZ_ASHR01000014.1_175853_178780_+	975.0	6.45	107061.56	-207.8
NZ_ASHR01000014.1_269234_272104_+	NZ_ASHR01000014.1_269234_272104_+	956.0	4.65	98855.24	522.0
NZ_ASHR01000014.1_200599_203373_+	NZ_ASHR01000014.1_200599_203373_+	924.0	11.11	95464.36	460.3
NZ_ASHR01000014.1_65719_68421_+	NZ_ASHR01000014.1_65719_68421_+	900.0	6.21	98786.79	-470.2
NZ_ASHR01000014.1_56914_59478_-	NZ_ASHR01000014.1_56914_59478_-	854.0	4.47	90295.18	-170.0
NZ_ASHR01000014.1_74293_76710_-	NZ_ASHR01000014.1_74293_76710_-	805.0	5.23	88431.38	-222.5
NZ_ASHR01000014.1_182957_185317_+	NZ_ASHR01000014.1_182957_185317_+	786.0	6.8	82072.72	-64.5
NZ_ASHR01000014.1_47061_49301_+	NZ_ASHR01000014.1_47061_49301_+	746.0	5.07	77537.56	-123.6
NZ_ASHR01000014.1_92227_94437_+	NZ_ASHR01000014.1_92227_94437_+	736.0	4.42	75696.43	473.5
NZ_ASHR01000014.1_188774_190918_-	NZ_ASHR01000014.1_188774_190918_-	714.0	5.33	79717.06	-193.5
NZ_ASHR01000014.1_186643_188772_-	NZ_ASHR01000014.1_186643_188772_-	709.0	6.3	75829.11	2.6
NZ_ASHR01000014.1_42573_44693_+	NZ_ASHR01000014.1_42573_44693_+	706.0	4.86	74245.99	77.3
NZ_ASHR01000014.1_162494_164602_+	NZ_ASHR01000014.1_162494_164602_+	702.0	5.49	73451.84	281.7
NZ_ASHR01000014.1_272215_274284_+	NZ_ASHR01000014.1_272215_274284_+	689.0	4.0	66849.73	302.1
NZ_ASHR01000014.1_153668_155722_+	NZ_ASHR01000014.1_153668_155722_+	684.0	4.89	74333.13	66.4
NZ_ASHR01000014.1_304493_306496_-	NZ_ASHR01000014.1_304493_306496_-	667.0	5.11	74209.52	-249.3
NZ_ASHR01000014.1_60362_62305_-	NZ_ASHR01000014.1_60362_62305_-	647.0	5.11	70968.69	-161.3
NZ_ASHR01000014.1_124110_126053_-	NZ_ASHR01000014.1_124110_126053_-	647.0	4.94	68723.54	-52.6
NZ_ASHR01000014.1_110048_111943_-	NZ_ASHR01000014.1_110048_111943_-	631.0	5.02	65666.76	284.6
NZ_ASHR01000014.1_16522_18375_+	NZ_ASHR01000014.1_16522_18375_+	617.0	6.4	66596.91	157.0
NZ_ASHR01000014.1_114056_115857_-	NZ_ASHR01000014.1_114056_115857_-	600.0	4.8	64219.35	-64.2
NZ_ASHR01000014.1_127965_129752_-	NZ_ASHR01000014.1_127965_129752_-	595.0	5.66	65192.42	-186.3
NZ_ASHR01000014.1_278645_280432_+	NZ_ASHR01000014.1_278645_280432_+	595.0	4.94	63809.73	-3.5
NZ_ASHR01000014.1_103515_105284_-	NZ_ASHR01000014.1_103515_105284_-	589.0	5.17	61581.65	310.2
NZ_ASHR01000014.1_148555_150321_-	NZ_ASHR01000014.1_148555_150321_-	588.0	5.13	62352.46	-42.0
NZ_ASHR01000014.1_151942_153666_+	NZ_ASHR01000014.1_151942_153666_+	574.0	5.32	62672.26	228.6
NZ_ASHR01000014.1_219750_221474_+	NZ_ASHR01000014.1_219750_221474_+	574.0	7.85	60452.08	465.8
NZ_ASHR01000014.1_72567_74270_+	NZ_ASHR01000014.1_72567_74270_+	567.0	7.83	60997.65	-159.6
NZ_ASHR01000014.1_32063_33763_+	NZ_ASHR01000014.1_32063_33763_+	566.0	5.13	60592.52	-85.0
NZ_ASHR01000014.1_276918_278615_+	NZ_ASHR01000014.1_276918_278615_+	565.0	5.09	59273.56	38.9
NZ_ASHR01000014.1_274296_275972_+	NZ_ASHR01000014.1_274296_275972_+	558.0	5.94	59939.82	18.2
NZ_ASHR01000014.1_120814_122472_+	NZ_ASHR01000014.1_120814_122472_+	552.0	4.51	56442.01	124.8
NZ_ASHR01000014.1_6133_7779_-	NZ_ASHR01000014.1_6133_7779_-	548.0	6.15	59411.92	-83.3
NZ_ASHR01000014.1_266908_268545_+	NZ_ASHR01000014.1_266908_268545_+	545.0	5.58	59341.84	-200.2
NZ_ASHR01000014.1_2220_3836_+	NZ_ASHR01000014.1_2220_3836_+	538.0	3.81	58664.82	-162.4
NZ_ASHR01000014.1_164804_166405_-	NZ_ASHR01000014.1_164804_166405_-	533.0	5.58	57814.42	-99.6
NZ_ASHR01000014.1_286039_287631_+	NZ_ASHR01000014.1_286039_287631_+	530.0	4.93	55080.93	155.0
NZ_ASHR01000014.1_33826_35400_+	NZ_ASHR01000014.1_33826_35400_+	524.0	6.2	56622.28	115.1
NZ_ASHR01000014.1_70848_72419_+	NZ_ASHR01000014.1_70848_72419_+	523.0	3.83	55375.48	-4.7
NZ_ASHR01000014.1_122476_124044_-	NZ_ASHR01000014.1_122476_124044_-	522.0	10.5	55350.69	86.3
NZ_ASHR01000014.1_143958_145517_-	NZ_ASHR01000014.1_143958_145517_-	519.0	4.85	53846.11	56.6
NZ_ASHR01000014.1_135770_137329_+	NZ_ASHR01000014.1_135770_137329_+	519.0	4.88	55443.35	26.5
NZ_ASHR01000014.1_20246_21781_+	NZ_ASHR01000014.1_20246_21781_+	511.0	5.23	55593.86	-24.8
NZ_ASHR01000014.1_12846_14357_+	NZ_ASHR01000014.1_12846_14357_+	503.0	5.47	54167.81	13.4
NZ_ASHR01000014.1_261334_262842_+	NZ_ASHR01000014.1_261334_262842_+	502.0	5.36	54590.54	-83.7
NZ_ASHR01000014.1_282195_283691_+	NZ_ASHR01000014.1_282195_283691_+	498.0	9.71	51496.36	-7.1
NZ_ASHR01000014.1_296312_297802_+	NZ_ASHR01000014.1_296312_297802_+	496.0	4.84	55047.07	-126.4
NZ_ASHR01000014.1_52866_54344_+	NZ_ASHR01000014.1_52866_54344_+	492.0	6.45	54024.6	-135.0
NZ_ASHR01000014.1_98538_100010_+	NZ_ASHR01000014.1_98538_100010_+	490.0	4.9	52057.52	9.3
NZ_ASHR01000014.1_147066_148523_+	NZ_ASHR01000014.1_147066_148523_+	485.0	5.56	51686.59	-3.2
NZ_ASHR01000014.1_79224_80669_+	NZ_ASHR01000014.1_79224_80669_+	481.0	4.97	50215.03	85.1
NZ_ASHR01000014.1_210754_212199_+	NZ_ASHR01000014.1_210754_212199_+	481.0	5.13	52633.6	-76.0
NZ_ASHR01000014.1_288314_289759_+	NZ_ASHR01000014.1_288314_289759_+	481.0	6.07	48360.55	536.6
NZ_ASHR01000014.1_223027_224469_-	NZ_ASHR01000014.1_223027_224469_-	480.0	4.95	51217.63	-0.3
NZ_ASHR01000014.1_214096_215526_+	NZ_ASHR01000014.1_214096_215526_+	476.0	5.13	49747.92	-15.8
NZ_ASHR01000014.1_24259_25680_+	NZ_ASHR01000014.1_24259_25680_+	473.0	5.24	49617.36	4.4
NZ_ASHR01000014.1_233278_234687_+	NZ_ASHR01000014.1_233278_234687_+	469.0	5.24	48422.74	508.6
NZ_ASHR01000014.1_227494_228900_+	NZ_ASHR01000014.1_227494_228900_+	468.0	6.35	50269.88	296.7
NZ_ASHR01000014.1_205771_207159_+	NZ_ASHR01000014.1_205771_207159_+	462.0	4.76	48458.55	43.2
NZ_ASHR01000014.1_89059_90438_-	NZ_ASHR01000014.1_89059_90438_-	459.0	9.93	50464.68	-215.1
NZ_ASHR01000014.1_174379_175752_-	NZ_ASHR01000014.1_174379_175752_-	457.0	7.32	46528.48	66.1
NZ_ASHR01000014.1_35436_36801_-	NZ_ASHR01000014.1_35436_36801_-	455.0	7.22	50918.33	117.1
NZ_ASHR01000014.1_26953_28320_-	NZ_ASHR01000014.1_26953_28320_-	455.0	9.14	47833.7	290.1
NZ_ASHR01000014.1_112059_113414_-	NZ_ASHR01000014.1_112059_113414_-	451.0	9.22	48038.74	375.5
NZ_ASHR01000014.1_203604_204956_+	NZ_ASHR01000014.1_203604_204956_+	450.0	4.37	44938.19	89.1
NZ_ASHR01000014.1_81465_82814_+	NZ_ASHR01000014.1_81465_82814_+	449.0	5.08	48335.33	-72.9
NZ_ASHR01000014.1_208208_209546_+	NZ_ASHR01000014.1_208208_209546_+	446.0	5.07	48277.86	-94.9
NZ_ASHR01000014.1_246945_248285_+	NZ_ASHR01000014.1_246945_248285_+	446.0	6.06	48279.53	13.4
NZ_ASHR01000014.1_100155_101480_+	NZ_ASHR01000014.1_100155_101480_+	441.0	9.4	46967.63	333.7
NZ_ASHR01000014.1_170857_172173_+	NZ_ASHR01000014.1_170857_172173_+	438.0	4.65	46724.39	79.1
NZ_ASHR01000014.1_216529_217845_+	NZ_ASHR01000014.1_216529_217845_+	438.0	11.51	45383.01	192.5
NZ_ASHR01000014.1_167778_169091_+	NZ_ASHR01000014.1_167778_169091_+	437.0	4.9	45939.33	71.5
NZ_ASHR01000014.1_137446_138732_+	NZ_ASHR01000014.1_137446_138732_+	428.0	9.53	44832.63	303.2
NZ_ASHR01000014.1_199254_200534_+	NZ_ASHR01000014.1_199254_200534_+	426.0	10.38	46507.6	384.7
NZ_ASHR01000014.1_244565_245845_+	NZ_ASHR01000014.1_244565_245845_+	426.0	4.27	45091.21	-37.3
NZ_ASHR01000014.1_221684_222958_+	NZ_ASHR01000014.1_221684_222958_+	424.0	11.39	42627.33	387.1
NZ_ASHR01000014.1_49972_51246_+	NZ_ASHR01000014.1_49972_51246_+	424.0	5.28	44438.44	41.6
NZ_ASHR01000014.1_21785_23053_+	NZ_ASHR01000014.1_21785_23053_+	422.0	10.38	43879.92	370.4
NZ_ASHR01000014.1_158266_159528_+	NZ_ASHR01000014.1_158266_159528_+	420.0	5.09	45841.4	-119.0
NZ_ASHR01000014.1_243264_244514_+	NZ_ASHR01000014.1_243264_244514_+	416.0	5.05	44815.47	0.8
NZ_ASHR01000014.1_185389_186639_+	NZ_ASHR01000014.1_185389_186639_+	416.0	6.34	42864.06	318.5
NZ_ASHR01000014.1_260082_261329_+	NZ_ASHR01000014.1_260082_261329_+	415.0	8.55	43355.43	37.3
NZ_ASHR01000014.1_250261_251505_+	NZ_ASHR01000014.1_250261_251505_+	414.0	6.16	45352.65	-25.7
NZ_ASHR01000014.1_301690_302925_-	NZ_ASHR01000014.1_301690_302925_-	411.0	4.81	44251.26	121.5
NZ_ASHR01000014.1_18968_20194_+	NZ_ASHR01000014.1_18968_20194_+	408.0	6.03	41804.68	65.5
NZ_ASHR01000014.1_264410_265633_-	NZ_ASHR01000014.1_264410_265633_-	407.0	5.35	44386.68	-19.1
NZ_ASHR01000014.1_191805_193025_-	NZ_ASHR01000014.1_191805_193025_-	406.0	10.19	41222.74	399.9
NZ_ASHR01000014.1_29582_30799_+	NZ_ASHR01000014.1_29582_30799_+	405.0	5.5	42995.85	-36.6
NZ_ASHR01000014.1_252078_253292_-	NZ_ASHR01000014.1_252078_253292_-	404.0	8.76	44498.59	-86.2
NZ_ASHR01000014.1_197482_198690_+	NZ_ASHR01000014.1_197482_198690_+	402.0	5.47	44966.45	-201.2
NZ_ASHR01000014.1_290561_291760_-	NZ_ASHR01000014.1_290561_291760_-	399.0	4.57	41626.69	3.8
NZ_ASHR01000014.1_30820_32016_+	NZ_ASHR01000014.1_30820_32016_+	398.0	10.12	41067.09	412.5
NZ_ASHR01000014.1_138867_140057_+	NZ_ASHR01000014.1_138867_140057_+	396.0	9.56	41157.15	430.8
NZ_ASHR01000014.1_130801_131988_-	NZ_ASHR01000014.1_130801_131988_-	395.0	8.83	41943.99	4.5
NZ_ASHR01000014.1_180634_181800_-	NZ_ASHR01000014.1_180634_181800_-	388.0	5.7	41639.21	2.1
NZ_ASHR01000014.1_25682_26848_+	NZ_ASHR01000014.1_25682_26848_+	388.0	5.46	40733.84	14.4
NZ_ASHR01000014.1_140605_141771_+	NZ_ASHR01000014.1_140605_141771_+	388.0	4.76	40655.49	37.0
NZ_ASHR01000014.1_69070_70230_+	NZ_ASHR01000014.1_69070_70230_+	386.0	5.22	41566.3	-47.3
NZ_ASHR01000014.1_253363_254520_+	NZ_ASHR01000014.1_253363_254520_+	385.0	10.2	40708.58	390.9
NZ_ASHR01000014.1_249040_250197_+	NZ_ASHR01000014.1_249040_250197_+	385.0	6.33	40842.8	27.6
NZ_ASHR01000014.1_254591_255739_+	NZ_ASHR01000014.1_254591_255739_+	382.0	5.38	39963.83	83.5
NZ_ASHR01000014.1_160239_161378_-	NZ_ASHR01000014.1_160239_161378_-	379.0	9.22	40106.93	35.9
NZ_ASHR01000014.1_209587_210717_-	NZ_ASHR01000014.1_209587_210717_-	376.0	11.94	41822.66	206.6
NZ_ASHR01000014.1_195108_196236_-	NZ_ASHR01000014.1_195108_196236_-	376.0	5.24	40869.11	-19.2
NZ_ASHR01000014.1_218356_219483_+	NZ_ASHR01000014.1_218356_219483_+	375.0	5.8	39858.68	27.4
NZ_ASHR01000014.1_196343_197467_+	NZ_ASHR01000014.1_196343_197467_+	374.0	4.95	39609.09	-6.2
NZ_ASHR01000014.1_44765_45880_+	NZ_ASHR01000014.1_44765_45880_+	371.0	6.11	39715.05	-26.5
NZ_ASHR01000014.1_169094_170209_+	NZ_ASHR01000014.1_169094_170209_+	371.0	5.56	39304.57	1.7
NZ_ASHR01000014.1_132051_133163_+	NZ_ASHR01000014.1_132051_133163_+	370.0	5.28	39418.83	10.6
NZ_ASHR01000014.1_23087_24196_+	NZ_ASHR01000014.1_23087_24196_+	369.0	3.82	38662.17	-54.7
NZ_ASHR01000014.1_142351_143457_+	NZ_ASHR01000014.1_142351_143457_+	368.0	4.41	40141.69	-73.3
NZ_ASHR01000014.1_173146_174246_-	NZ_ASHR01000014.1_173146_174246_-	366.0	6.16	39128.7	-1.6
NZ_ASHR01000014.1_134550_135650_+	NZ_ASHR01000014.1_134550_135650_+	366.0	3.57	37520.24	44.9
NZ_ASHR01000014.1_133343_134416_+	NZ_ASHR01000014.1_133343_134416_+	357.0	3.72	36464.23	49.3
NZ_ASHR01000014.1_231576_232643_+	NZ_ASHR01000014.1_231576_232643_+	355.0	4.94	36412.33	64.6
NZ_ASHR01000014.1_97463_98527_+	NZ_ASHR01000014.1_97463_98527_+	354.0	5.3	38087.78	-54.4
NZ_ASHR01000014.1_292300_293361_+	NZ_ASHR01000014.1_292300_293361_+	353.0	4.98	37536.22	-8.4
NZ_ASHR01000014.1_229716_230771_+	NZ_ASHR01000014.1_229716_230771_+	351.0	4.88	37865.73	-38.4
NZ_ASHR01000014.1_62540_63592_+	NZ_ASHR01000014.1_62540_63592_+	350.0	8.29	36228.75	72.1
NZ_ASHR01000014.1_115944_116975_-	NZ_ASHR01000014.1_115944_116975_-	343.0	5.74	35431.96	-17.1
NZ_ASHR01000014.1_102476_103501_-	NZ_ASHR01000014.1_102476_103501_-	341.0	6.17	34952.69	55.3
NZ_ASHR01000014.1_293421_294446_+	NZ_ASHR01000014.1_293421_294446_+	341.0	4.84	36518.34	-14.9
NZ_ASHR01000014.1_280975_282000_+	NZ_ASHR01000014.1_280975_282000_+	341.0	4.89	37139.49	-107.7
NZ_ASHR01000014.1_51297_52319_+	NZ_ASHR01000014.1_51297_52319_+	340.0	4.85	35370.09	22.5
NZ_ASHR01000014.1_3945_4949_+	NZ_ASHR01000014.1_3945_4949_+	334.0	9.65	36359.98	242.5
NZ_ASHR01000014.1_283719_284717_+	NZ_ASHR01000014.1_283719_284717_+	332.0	5.05	35807.72	-7.9
NZ_ASHR01000014.1_207207_208205_+	NZ_ASHR01000014.1_207207_208205_+	332.0	5.09	36744.76	-128.2
NZ_ASHR01000014.1_117883_118878_-	NZ_ASHR01000014.1_117883_118878_-	331.0	5.28	35727.69	-27.9
NZ_ASHR01000014.1_11004_11993_+	NZ_ASHR01000014.1_11004_11993_+	329.0	5.16	35727.15	-52.6
NZ_ASHR01000014.1_215538_216515_+	NZ_ASHR01000014.1_215538_216515_+	325.0	6.41	35598.91	5.3
NZ_ASHR01000014.1_119793_120758_-	NZ_ASHR01000014.1_119793_120758_-	321.0	9.46	34267.83	265.5
NZ_ASHR01000014.1_161413_162375_-	NZ_ASHR01000014.1_161413_162375_-	320.0	10.31	35641.4	-176.6
NZ_ASHR01000014.1_36837_37790_-	NZ_ASHR01000014.1_36837_37790_-	317.0	9.24	33867.95	-4.9
NZ_ASHR01000014.1_224610_225563_+	NZ_ASHR01000014.1_224610_225563_+	317.0	4.7	34443.73	-20.8
NZ_ASHR01000014.1_157280_158230_+	NZ_ASHR01000014.1_157280_158230_+	316.0	5.17	33287.23	68.2
NZ_ASHR01000014.1_299804_300754_-	NZ_ASHR01000014.1_299804_300754_-	316.0	5.78	32740.2	12.0
NZ_ASHR01000014.1_172190_173137_-	NZ_ASHR01000014.1_172190_173137_-	315.0	7.54	33949.49	-52.1
NZ_ASHR01000014.1_7816_8760_-	NZ_ASHR01000014.1_7816_8760_-	314.0	5.33	33020.37	21.7
NZ_ASHR01000014.1_108360_109289_+	NZ_ASHR01000014.1_108360_109289_+	309.0	4.43	32316.23	-3.9
NZ_ASHR01000014.1_101503_102426_+	NZ_ASHR01000014.1_101503_102426_+	307.0	4.93	32941.39	3.1
NZ_ASHR01000014.1_105730_106644_+	NZ_ASHR01000014.1_105730_106644_+	304.0	5.18	33465.13	-52.9
NZ_ASHR01000014.1_181851_182765_-	NZ_ASHR01000014.1_181851_182765_-	304.0	9.36	33224.31	235.5
NZ_ASHR01000014.1_127003_127914_-	NZ_ASHR01000014.1_127003_127914_-	303.0	5.38	33770.95	-147.6
NZ_ASHR01000014.1_225586_226488_-	NZ_ASHR01000014.1_225586_226488_-	300.0	4.83	30643.69	23.8
NZ_ASHR01000014.1_55980_56882_-	NZ_ASHR01000014.1_55980_56882_-	300.0	6.72	31772.15	5.9
NZ_ASHR01000014.1_179705_180598_-	NZ_ASHR01000014.1_179705_180598_-	297.0	6.19	32349.76	-8.0
NZ_ASHR01000014.1_178822_179697_+	NZ_ASHR01000014.1_178822_179697_+	291.0	4.61	32305.81	-23.6
NZ_ASHR01000014.1_95207_96073_+	NZ_ASHR01000014.1_95207_96073_+	288.0	4.89	29606.4	42.8
NZ_ASHR01000014.1_86176_87042_-	NZ_ASHR01000014.1_86176_87042_-	288.0	8.21	32021.09	-93.5
NZ_ASHR01000014.1_265669_266532_-	NZ_ASHR01000014.1_265669_266532_-	287.0	4.75	29145.25	98.4
NZ_ASHR01000014.1_256790_257644_+	NZ_ASHR01000014.1_256790_257644_+	284.0	4.98	31676.47	-110.7
NZ_ASHR01000014.1_275981_276826_-	NZ_ASHR01000014.1_275981_276826_-	281.0	5.21	31108.24	-68.3
NZ_ASHR01000014.1_106653_107498_+	NZ_ASHR01000014.1_106653_107498_+	281.0	8.14	30427.06	230.3
NZ_ASHR01000014.1_84835_85680_+	NZ_ASHR01000014.1_84835_85680_+	281.0	10.67	29581.1	364.1
NZ_ASHR01000014.1_5048_5884_+	NZ_ASHR01000014.1_5048_5884_+	278.0	9.44	29161.78	224.4
NZ_ASHR01000014.1_190971_191804_-	NZ_ASHR01000014.1_190971_191804_-	277.0	7.98	31112.54	-58.8
NZ_ASHR01000014.1_297889_298719_+	NZ_ASHR01000014.1_297889_298719_+	276.0	5.26	29750.32	-56.9
NZ_ASHR01000014.1_145622_146452_-	NZ_ASHR01000014.1_145622_146452_-	276.0	5.47	29062.77	-5.9
NZ_ASHR01000014.1_118902_119732_-	NZ_ASHR01000014.1_118902_119732_-	276.0	6.36	30860.75	-115.4
NZ_ASHR01000014.1_303555_304385_-	NZ_ASHR01000014.1_303555_304385_-	276.0	8.67	28559.66	26.2
NZ_ASHR01000014.1_126085_126906_-	NZ_ASHR01000014.1_126085_126906_-	273.0	10.23	28331.12	205.5
NZ_ASHR01000014.1_150460_151269_+	NZ_ASHR01000014.1_150460_151269_+	269.0	10.5	29200.06	-99.5
NZ_ASHR01000014.1_96498_97295_+	NZ_ASHR01000014.1_96498_97295_+	265.0	4.75	28752.2	-17.7
NZ_ASHR01000014.1_226601_227392_+	NZ_ASHR01000014.1_226601_227392_+	263.0	4.88	27533.43	4.5
NZ_ASHR01000014.1_63628_64419_+	NZ_ASHR01000014.1_63628_64419_+	263.0	11.75	26250.78	178.1
NZ_ASHR01000014.1_107531_108319_+	NZ_ASHR01000014.1_107531_108319_+	262.0	9.49	28848.56	240.1
NZ_ASHR01000014.1_77694_78482_+	NZ_ASHR01000014.1_77694_78482_+	262.0	10.04	26660.54	208.9
NZ_ASHR01000014.1_46043_46828_-	NZ_ASHR01000014.1_46043_46828_-	261.0	4.94	26941.71	100.1
NZ_ASHR01000014.1_90688_91470_-	NZ_ASHR01000014.1_90688_91470_-	260.0	7.89	28435.23	-72.5
NZ_ASHR01000014.1_306518_307297_-	NZ_ASHR01000014.1_306518_307297_-	259.0	4.69	26125.52	85.1
